Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Responses,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,DummyChurn,DummyTechie,DummyContract,DummyPort_modem,DummyTablet,DummyInternetService,DummyPhone,DummyMultiple,DummyOnlineSecurity,DummyOnlineBackup,DummyDeviceProtection,DummyTechSupport,DummyStreamingTV,DummyStreamingMovies
4,27210.96,13.738,12,0,1,45.912,117.469,3,4,4,5,2,3,4,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0
3,4850.34,7.234,13,0,0,47.563,152.466,2,5,4,2,4,2,2,3,0,0,1,0,0,1,1,0,1,0,0,1,1,0
4,51855.3,7.876,9,0,0,59.363,149.984,5,5,5,3,2,4,3,3,0,0,0,1,1,0,1,0,0,1,1,0,0,1
0,7194.85,9.594,10,0,1,54.798,182.476,3,3,5,2,4,3,2,2,0,0,1,0,0,0,1,1,0,1,0,1,0,1
1,21397.92,11.248,16,1,0,66.868,287.643,3,4,4,4,4,2,4,3,0,0,0,1,1,1,1,1,0,1,1,1,1,1
0,28885.46,12.106,14,2,0,62.837,117.439,4,4,3,2,3,4,5,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,47100.05,13.426,15,0,1,54.42,149.962,5,5,4,3,4,4,4,5,0,0,1,1,0,1,1,0,0,0,1,0,1,0
1,72477.17,13.659,13,0,0,64.548,152.458,2,3,2,4,2,4,3,2,0,0,1,1,0,0,1,0,0,1,1,0,1,0
6,18685.16,10.283,10,0,0,65.525,287.643,4,5,4,2,4,3,3,4,0,1,0,0,1,1,0,1,0,1,1,1,1,1
3,43345.6,7.28,11,0,0,63.947,207.639,3,3,5,2,4,4,4,5,0,1,1,1,0,0,1,1,0,0,0,0,1,1
2,23960.61,8.549,14,1,0,55.505,149.96,2,2,3,2,3,2,3,3,0,1,0,1,0,1,0,0,1,0,0,0,0,1
1,12435.87,12.644,11,0,0,64.386,127.442,4,5,4,3,4,3,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,149891.1,14.789,12,0,0,56.512,265.147,4,4,3,2,5,3,3,2,0,1,1,1,1,1,1,1,0,0,1,1,1,1
3,11319.52,11.216,10,1,0,47.113,172.44,3,2,1,3,4,3,4,3,1,0,0,1,0,0,1,1,0,1,0,0,1,0
1,40647.66,11.063,10,2,0,63.509,152.48,4,4,4,3,4,4,3,2,0,1,0,0,0,1,1,0,1,0,1,0,1,0
0,18620.96,11.432,10,1,0,67.616,159.965,2,3,2,4,4,3,4,2,0,1,0,0,0,1,1,0,0,0,1,0,0,1
0,27601.96,4.139,16,1,0,71.246,182.454,4,4,4,4,3,5,4,4,0,0,0,1,1,1,1,1,0,0,0,1,1,0
3,33350.91,10.429,9,1,1,52.538,220.115,4,4,4,3,2,4,5,4,0,0,1,0,1,0,1,1,0,0,0,0,1,1
1,20069.25,8.434,13,1,0,58.14,152.458,3,4,2,3,3,3,6,4,0,1,0,0,0,0,1,0,0,1,1,0,1,0
0,38524.15,7.364,11,1,0,41.272,179.966,4,5,5,3,5,4,3,4,0,1,1,1,0,1,1,1,0,1,0,1,0,0
3,86463.61,8.068,16,1,1,61.914,147.442,4,3,3,3,4,3,4,4,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1,33465.9,11.641,12,0,0,71.782,159.964,4,4,3,4,5,4,5,5,0,0,1,0,1,0,1,1,0,1,0,0,1,0
0,37419.19,13.513,9,1,0,51.747,184.961,3,4,3,4,4,3,3,3,0,0,0,1,1,0,1,1,1,1,0,0,0,1
0,37394.14,6.744,10,0,0,67.167,162.461,6,5,6,4,1,7,4,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1
4,52101.8,14.224,14,1,1,49.751,134.98,3,3,2,3,6,2,4,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
3,52128.79,10.168,13,0,0,65.865,242.614,4,4,4,4,4,4,5,2,0,0,1,1,0,1,1,0,0,1,0,1,1,1
1,12018.73,6.116,6,1,0,46.862,182.461,4,3,4,2,4,4,3,4,0,0,0,0,0,1,1,0,0,1,1,0,0,1
1,35583.03,4.843,9,2,0,65.402,162.482,4,4,4,4,2,4,3,4,0,0,0,0,0,0,1,1,1,1,0,0,1,0
0,14472.75,6.067,11,0,1,64.584,169.938,2,3,3,4,4,3,3,3,0,0,0,1,0,1,1,0,0,1,0,0,0,1
3,38040.43,6.821,7,0,0,53.083,194.97,3,4,3,3,4,3,4,3,1,0,0,0,0,1,1,0,0,1,1,1,0,1
6,44455.34,10.016,14,3,1,71.913,184.95,3,4,4,3,5,4,3,3,0,1,0,1,0,0,1,1,0,1,0,1,1,0
0,20507.78,11.763,11,1,0,67.258,149.948,3,4,4,3,4,4,3,4,0,0,1,1,0,1,1,0,0,0,0,1,1,0
2,22427.56,6.547,17,2,1,58.508,149.962,4,4,2,5,4,4,4,3,0,0,0,0,0,1,1,0,0,0,1,0,1,0
3,19839.22,8.78,10,1,0,71.462,172.51,4,4,5,3,4,2,3,3,0,0,0,1,0,1,0,1,1,0,1,1,0,0
2,66681.76,8.688,11,1,0,70.675,142.453,4,3,4,3,4,3,4,5,0,0,0,1,0,0,1,0,1,1,0,0,1,0
0,126992.3,16.08,11,1,0,60.511,194.988,4,4,3,3,5,2,4,4,0,0,1,1,1,1,1,1,1,0,1,0,0,1
0,19153.42,14.637,14,0,1,45.256,114.973,3,3,3,3,3,2,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2,9037.43,6.716,15,2,1,64.221,149.984,4,5,4,3,3,4,5,5,0,0,1,1,1,0,1,0,0,1,1,0,0,1
2,9005.1,12.037,10,0,1,70.219,144.961,3,4,2,4,3,4,3,5,0,0,0,1,0,1,1,1,0,0,0,0,0,0
1,2842.64,9.947,17,0,0,47.82,184.967,4,4,3,3,3,6,4,5,0,0,0,0,1,1,1,0,0,1,1,1,1,0
0,29952.37,10.024,13,1,1,68.287,112.455,2,3,3,3,3,4,3,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0
0,50722.81,15.911,10,3,0,71.57,187.656,6,5,5,4,3,4,5,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,26270.48,8.541,11,0,0,59.141,232.638,5,4,5,3,3,3,6,4,0,0,0,0,1,0,1,1,0,0,1,0,1,1
1,34995.55,13.093,12,1,2,58.12,240.115,6,3,4,2,4,4,5,4,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2,6057.28,11.323,11,0,0,64.281,210.127,3,2,3,4,3,3,3,4,0,1,0,0,0,1,1,0,1,0,0,0,1,1
2,53254.75,9.497,19,0,0,65.239,242.633,4,3,3,2,4,4,2,3,0,0,1,0,1,1,1,1,1,0,0,0,1,1
2,13880.01,9.423,8,1,0,65.319,222.65,3,2,2,6,3,5,2,4,0,0,1,1,0,1,1,0,1,0,1,0,1,1
2,16592.28,14.924,13,3,2,54.127,252.638,1,2,3,5,4,2,3,4,0,0,1,1,1,1,1,1,0,0,1,0,1,1
3,39381.88,4.575,15,0,0,40.731,204.95,5,6,5,5,3,6,5,7,0,0,0,1,0,1,1,1,0,1,0,1,1,0
0,41287.82,9.953,16,1,0,64.989,152.458,3,2,4,4,4,4,3,4,0,0,0,1,0,0,1,0,0,1,1,0,1,0
2,15263.96,11.166,9,2,0,71.745,147.478,3,2,5,4,4,3,3,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2,32724.83,14.988,8,2,2,65.944,182.476,5,4,4,4,3,5,4,5,0,1,0,0,0,0,1,1,0,1,0,1,0,1
0,19773.15,9.92,12,2,0,51.543,172.488,5,5,3,5,2,6,5,6,0,0,1,0,0,0,1,1,0,1,1,1,0,0
1,2842.85,12.926,9,2,2,71.131,137.516,4,5,4,4,5,4,3,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0
3,11050.03,9.614,6,1,1,62.402,149.974,5,3,4,3,3,5,4,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,64328.0,9.559,12,1,0,66.177,159.965,3,2,4,2,6,2,2,3,0,0,0,1,1,1,1,0,0,0,1,0,0,1
0,49486.67,2.892,11,1,0,66.816,235.142,4,4,4,4,4,3,3,3,0,0,0,0,0,0,1,1,1,0,0,1,1,1
4,74086.17,9.092,15,0,1,47.658,252.624,4,4,3,5,4,3,4,5,0,0,1,0,0,1,1,1,0,0,0,1,1,1
0,27898.0,9.538,10,1,0,66.012,222.628,3,3,3,3,5,3,4,3,0,1,0,0,1,0,1,0,0,1,1,0,1,1
0,6556.37,13.39,15,3,1,64.621,227.475,5,4,5,3,5,5,5,4,0,0,0,1,0,1,1,1,0,1,1,1,0,1
1,76812.26,10.467,13,0,2,65.644,105.011,4,4,3,4,2,3,5,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,8091.47,12.966,8,1,1,61.916,94.973,4,4,4,3,3,4,3,3,0,0,1,1,1,0,1,0,1,0,0,0,0,0
2,42589.53,5.287,14,1,0,58.971,197.629,2,2,3,4,4,4,4,3,0,0,1,0,1,0,1,0,0,1,0,0,1,1
2,6137.14,13.426,13,1,0,65.455,112.484,4,4,4,5,2,4,4,4,0,0,0,1,1,0,1,1,0,0,0,0,0,0
2,40648.31,6.182,14,2,0,66.361,187.514,4,4,2,3,4,2,4,4,0,0,0,1,1,0,1,1,1,1,1,1,1,0
1,27832.81,10.413,10,0,1,69.917,222.661,4,3,4,4,4,4,3,3,1,0,0,0,1,0,1,0,0,1,1,1,1,1
3,28282.29,7.43,12,2,1,49.865,242.614,2,1,2,3,4,1,4,2,0,0,0,1,0,1,1,0,0,1,0,1,1,1
0,39933.37,12.191,14,2,0,41.328,287.643,3,4,4,3,5,3,4,3,0,1,0,1,0,1,1,1,0,1,1,1,1,1
3,12246.0,7.698,13,0,0,56.5,222.628,4,2,4,2,2,4,3,2,0,1,0,0,0,0,1,0,0,1,1,0,1,1
3,43915.04,11.122,11,0,0,57.558,179.948,3,3,3,4,3,5,3,3,0,0,1,0,0,1,1,1,0,0,0,0,0,1
1,24650.65,5.923,10,1,1,65.265,222.614,5,5,5,3,3,5,5,4,0,0,0,1,0,0,1,0,0,1,0,1,1,1
1,52506.62,8.833,20,2,0,68.013,190.16,2,4,3,4,3,2,3,4,0,0,0,0,1,0,1,0,1,0,0,1,1,1
4,73611.46,11.026,15,1,0,69.05,104.963,4,2,3,5,3,4,4,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5,41756.12,9.019,9,0,0,68.906,257.651,2,2,2,3,4,1,2,4,0,0,0,0,0,0,1,1,1,1,1,0,1,1
1,6034.69,10.806,16,2,0,70.339,124.964,3,3,2,2,4,3,4,4,0,1,1,0,0,1,1,0,0,0,0,1,0,0
1,6249.7,14.892,13,1,1,59.271,245.128,2,2,2,4,5,3,3,2,1,0,0,1,1,0,1,1,1,1,0,0,1,1
3,61425.51,12.337,13,0,0,36.881,232.638,5,4,4,3,3,5,4,4,1,1,0,0,0,0,1,1,0,0,1,0,1,1
1,28379.08,12.932,13,1,0,58.427,182.465,3,4,3,2,3,3,3,4,0,0,0,1,1,1,0,1,1,0,0,0,0,1
3,31722.2,11.294,13,1,1,70.115,92.455,5,5,4,3,3,6,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,6757.33,8.18,19,1,0,50.971,174.974,4,3,3,3,5,3,4,4,0,0,0,0,0,0,1,1,1,0,0,1,0,1
8,22635.96,16.009,15,0,0,70.545,149.938,3,4,3,2,4,3,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,4035.91,12.394,14,0,0,62.918,139.957,5,5,4,3,4,3,3,4,0,0,1,0,1,1,1,0,1,0,0,0,1,0
1,25263.19,10.929,11,2,2,55.105,262.611,1,1,3,1,3,2,2,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1
1,12860.97,9.251,14,2,0,70.393,220.148,4,5,4,5,5,3,4,5,0,0,1,0,1,0,1,1,0,0,0,1,1,1
0,18911.43,13.972,12,0,1,45.106,222.614,3,2,3,4,3,3,5,3,1,1,0,0,0,0,1,0,0,1,0,1,1,1
2,48688.3,13.195,13,0,1,62.232,172.458,3,3,2,3,5,4,2,2,0,0,0,1,0,1,1,0,0,1,1,0,1,0
1,80149.29,12.494,9,2,0,56.983,257.655,5,5,4,2,6,3,4,5,0,0,0,1,1,1,1,0,1,1,1,1,1,1
0,99932.29,8.163,9,0,0,56.848,117.486,4,3,4,5,3,5,4,5,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2,28516.89,6.658,15,1,0,49.6,169.945,4,4,4,5,4,4,2,5,0,0,0,1,1,1,1,1,0,0,0,0,1,0
3,112837.8,8.338,19,0,1,70.503,137.469,3,2,3,4,3,3,3,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0,25405.05,8.916,9,1,1,57.896,182.447,2,2,2,3,4,2,1,3,0,0,1,0,0,1,1,0,0,1,0,1,0,1
0,40225.9,9.985,14,0,0,63.584,130.006,2,3,3,4,4,2,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,55580.57,10.558,9,0,0,51.08,124.978,4,4,3,3,2,5,4,4,0,0,1,1,1,1,1,0,0,0,1,0,0,0
3,13801.14,10.514,13,2,0,53.795,142.501,3,5,4,4,3,5,6,3,0,0,1,1,1,0,1,0,1,1,1,1,0,0
0,61269.37,6.939,13,0,0,53.061,242.644,2,3,5,4,4,3,3,4,0,0,0,0,1,0,1,1,0,1,0,1,1,1
3,62939.99,8.594,13,0,0,62.97,179.948,3,4,3,2,5,4,3,2,0,1,0,0,1,1,1,1,0,0,0,0,0,1
0,28238.85,6.941,11,1,1,62.555,147.456,4,2,2,3,4,1,2,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0
3,31450.16,8.521,12,1,1,68.313,262.611,5,5,5,4,4,3,4,4,0,0,0,1,0,1,1,1,0,1,0,0,1,1
1,106084.8,11.825,13,1,3,64.126,190.174,5,5,5,3,4,2,5,3,0,0,0,0,0,0,1,0,1,0,1,0,1,1
4,16210.46,12.882,14,0,0,59.394,174.992,3,3,2,2,4,3,4,2,0,0,0,1,0,1,1,0,1,0,1,1,0,1
1,35965.27,7.157,13,3,0,63.986,160.001,3,3,4,3,4,4,4,3,0,0,0,0,0,1,1,1,1,0,1,0,0,0
0,9789.41,12.184,10,1,0,55.582,124.964,2,4,3,4,2,2,4,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3,76095.68,17.862,13,0,0,52.215,147.489,2,2,2,3,3,3,4,2,0,1,0,1,0,0,1,1,0,1,0,1,0,0
1,90706.26,7.324,13,1,1,53.612,117.439,4,5,4,5,2,5,4,4,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3,29228.14,15.54,12,2,0,50.548,147.478,4,3,3,4,5,3,4,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0
3,43736.4,14.402,15,2,0,62.338,190.127,4,3,3,4,3,4,5,2,1,0,0,0,0,0,1,0,1,0,0,0,1,1
1,7071.85,11.682,12,1,0,67.26,117.439,2,3,2,4,4,4,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3,72549.36,11.424,17,2,0,54.396,229.993,2,2,1,1,6,2,2,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1
1,54872.48,11.739,14,0,0,54.53,152.491,3,4,3,2,4,4,4,4,0,0,0,0,1,0,1,0,0,1,1,1,1,0
0,65558.44,7.55,7,0,0,40.325,182.468,3,3,2,4,4,2,3,3,0,0,1,0,0,1,1,1,0,0,1,0,1,0
0,19533.16,11.211,17,0,1,67.588,222.65,1,3,3,3,5,2,3,4,0,0,1,1,0,1,1,0,1,0,1,0,1,1
0,52985.04,7.9,16,3,0,52.1,159.966,4,5,4,3,3,4,5,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,36262.17,11.102,15,2,0,70.029,230.105,4,4,3,4,3,4,3,3,0,0,0,1,0,1,1,0,0,1,0,0,1,1
2,29599.71,10.64,10,0,2,62.294,242.628,4,3,4,4,2,5,3,5,0,0,0,0,0,1,1,0,0,1,1,0,1,1
2,28276.68,3.642,10,0,0,69.976,204.963,3,3,2,4,3,4,3,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0
2,16263.98,3.815,10,0,1,56.098,129.962,2,2,2,2,3,3,3,4,0,1,0,1,1,0,1,0,0,0,1,0,1,0
5,41055.8,17.912,10,1,2,48.927,174.988,3,3,3,3,4,4,5,3,0,0,1,1,0,0,1,1,1,0,1,0,0,1
5,138155.7,11.013,12,2,0,64.902,117.439,4,4,5,3,4,4,3,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,43750.86,9.685,12,3,1,52.36,152.466,3,5,4,3,4,4,4,5,0,1,0,0,0,1,1,0,1,0,0,1,1,0
8,14578.27,13.08,13,1,0,47.242,242.614,3,3,3,2,3,3,3,4,0,0,0,1,0,1,1,0,0,1,0,1,1,1
4,44318.03,10.719,12,2,0,49.881,124.994,2,3,1,4,4,4,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0
2,38806.49,7.708,14,0,1,51.394,162.501,3,2,3,3,4,2,3,3,0,0,0,1,0,1,1,0,1,1,1,1,0,0
3,16134.75,9.704,11,4,1,64.333,159.994,6,5,5,4,3,5,4,3,0,0,1,1,0,0,1,1,0,0,1,0,0,1
2,24417.9,10.585,13,0,0,58.07,182.461,3,3,1,4,3,3,4,5,0,0,0,1,0,1,1,0,0,1,1,0,0,1
4,21887.88,7.793,9,1,0,55.292,149.938,4,4,4,2,5,4,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,15231.77,10.832,10,1,1,68.827,182.454,5,3,3,6,2,4,4,6,0,0,0,1,0,1,1,1,0,0,0,1,1,0
0,44808.02,14.034,15,1,0,68.266,179.966,4,5,4,4,3,6,5,4,0,0,0,0,0,1,1,1,0,1,0,1,0,0
1,89310.12,6.189,11,0,1,58.423,134.951,5,6,5,2,2,5,4,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0,34629.11,12.563,10,0,0,50.845,147.474,4,4,4,3,3,4,4,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0
3,18998.58,12.638,8,1,0,63.873,159.951,3,4,4,3,5,3,3,3,0,0,1,1,0,1,1,0,0,0,0,1,0,1
5,12154.87,11.513,12,0,0,43.189,184.963,2,3,4,3,5,3,4,3,0,0,0,1,0,0,1,1,0,1,1,0,1,0
1,34164.73,15.538,12,0,0,64.252,159.964,1,3,3,2,6,2,4,2,0,1,0,0,0,0,1,1,0,1,0,0,1,0
1,11397.14,7.839,11,2,0,48.794,139.965,3,3,3,2,4,3,3,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1,63363.51,9.781,8,4,1,51.549,139.935,3,3,3,2,3,3,4,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1,64756.4,10.377,17,1,0,70.24,144.961,4,3,3,3,2,3,4,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0
0,17666.42,14.546,18,1,0,66.862,159.979,2,2,2,5,3,2,3,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0
1,12116.02,12.6,5,2,0,43.203,139.935,3,3,3,3,4,2,3,3,0,1,0,1,0,0,1,0,0,1,0,0,1,0
1,17974.85,8.952,14,2,0,48.365,129.96,4,4,4,3,4,4,3,4,0,0,1,1,1,0,1,0,1,0,0,0,0,1
0,32843.32,11.465,18,1,1,46.392,147.489,4,4,4,4,2,5,3,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,27246.52,8.204,12,2,1,65.513,207.481,3,4,4,1,5,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0
2,50998.03,10.654,11,0,0,70.741,162.483,4,3,4,5,1,4,4,4,0,0,0,1,1,1,1,0,1,0,1,0,0,1
9,44682.25,11.909,11,2,0,51.043,257.655,3,3,3,4,3,2,4,4,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,47522.52,6.506,11,0,1,69.78,190.127,4,5,3,4,3,4,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,35866.89,11.241,15,2,1,59.999,255.12,4,3,2,3,3,4,4,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1
4,23498.57,5.626,9,1,1,58.5,194.988,5,6,5,2,5,5,4,3,0,0,0,1,0,1,1,1,1,0,1,0,0,1
0,42924.08,13.62,11,2,0,65.847,124.961,2,3,5,4,3,4,5,3,0,0,0,1,1,0,1,1,0,0,0,0,0,0
1,12434.17,8.821,15,0,0,47.409,210.156,4,3,4,4,2,5,3,3,0,0,0,0,0,0,1,1,1,0,0,0,1,1
3,5512.35,8.677,12,0,1,64.914,107.496,5,4,5,2,4,4,3,6,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,4241.63,10.555,12,2,0,69.273,210.105,2,1,3,5,4,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1,11320.55,9.651,9,0,2,62.204,174.977,3,4,4,2,5,3,4,3,0,0,0,0,0,0,1,1,0,0,1,1,1,0
0,8985.14,14.487,10,0,2,63.07,235.137,2,4,2,4,3,4,4,3,1,0,0,1,0,0,1,0,0,1,1,1,1,1
3,39270.14,8.287,8,0,0,41.541,179.979,3,3,4,3,2,3,4,5,0,0,0,1,0,1,1,1,0,1,1,0,0,0
0,6527.16,9.502,9,2,0,55.271,144.961,3,5,3,3,4,4,4,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0
3,22445.76,6.958,8,0,0,48.005,162.465,5,5,6,3,5,4,2,5,1,0,0,1,1,0,1,1,1,0,0,0,0,1
0,123006.6,9.971,11,0,1,70.843,265.147,4,4,3,4,4,4,3,3,0,0,0,0,1,1,1,1,0,0,1,1,1,1
0,43854.96,12.844,13,0,2,70.141,222.633,4,5,4,3,5,4,4,2,0,0,1,1,1,0,1,1,1,0,0,0,1,1
0,33554.51,10.923,14,0,0,68.534,194.974,5,4,3,4,4,2,3,3,0,0,0,1,0,1,1,1,1,0,0,1,0,1
0,34511.01,13.284,12,1,2,67.807,257.651,2,3,4,3,4,1,3,3,0,1,1,1,0,0,1,1,1,1,1,0,1,1
2,46320.17,13.462,3,0,0,69.187,149.989,4,4,3,3,6,2,4,3,0,0,0,1,0,0,1,1,1,0,0,0,0,1
0,39372.66,8.52,16,1,0,70.402,200.118,4,5,3,3,4,3,3,6,0,0,0,0,0,0,1,0,0,0,0,1,1,1
10,15625.8,4.924,10,1,1,58.178,159.994,4,5,5,4,4,2,5,3,0,0,0,0,1,0,1,1,0,0,1,0,0,1
0,73918.19,19.108,6,2,1,55.781,79.979,2,3,2,4,2,4,5,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0
0,57201.64,9.245,11,3,0,68.921,179.948,3,3,4,5,3,2,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1
3,32213.28,9.77,12,0,2,70.339,255.134,4,4,2,2,4,3,4,3,0,0,0,1,1,0,1,1,0,1,1,0,1,1
2,28039.99,8.029,11,0,0,70.272,217.484,5,5,5,3,4,4,4,4,0,0,0,0,0,1,1,1,1,1,1,0,0,1
2,64849.52,6.613,10,3,1,55.578,137.462,4,4,4,5,2,4,6,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1
10,6814.71,10.289,12,0,0,62.775,209.993,2,3,4,3,4,2,3,2,1,0,0,1,0,0,1,1,1,1,1,1,0,1
1,12097.74,13.727,14,2,0,48.983,157.484,4,3,4,4,3,3,3,4,0,0,0,1,0,1,1,1,0,0,1,0,0,0
1,21066.44,12.311,12,1,1,45.76,200.132,4,5,3,3,4,2,2,4,1,0,1,1,1,0,1,0,0,0,1,0,1,1
0,23274.77,7.933,10,0,1,55.162,159.988,4,3,5,5,1,3,4,3,0,1,0,0,0,1,1,1,1,0,0,1,0,0
0,25666.63,7.009,9,0,0,67.704,187.609,4,5,3,5,4,4,3,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,159532.5,15.77,18,0,0,58.583,157.484,3,3,2,5,3,3,4,3,0,1,1,1,0,1,0,1,0,0,1,0,0,0
4,23595.65,8.521,16,1,0,63.785,152.456,3,3,3,3,4,4,3,2,0,0,1,0,1,0,1,0,1,1,0,0,0,1
7,14731.91,9.919,13,0,0,39.525,124.961,3,3,3,2,5,3,4,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0
8,30885.95,7.302,14,3,1,63.838,164.978,2,2,5,2,3,3,4,4,0,0,0,0,0,0,1,0,1,1,1,0,0,1
2,47333.98,8.773,5,2,0,71.128,164.965,3,4,4,3,4,5,4,3,0,1,1,0,1,0,1,0,1,1,0,1,0,1
2,20496.34,7.476,11,1,1,54.238,139.968,3,3,2,2,3,2,3,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0
1,51151.76,15.237,12,3,1,61.088,174.97,3,4,4,5,4,6,4,5,0,0,1,0,0,0,1,0,0,1,1,1,0,1
1,33446.77,11.107,13,0,0,69.635,172.51,3,4,4,4,2,4,3,2,0,1,0,0,1,1,1,1,1,0,1,1,0,0
4,17235.3,6.936,10,0,1,51.357,230.105,4,4,5,3,4,2,4,4,0,0,1,1,0,1,1,0,0,1,0,0,1,1
1,48168.63,6.239,11,0,0,62.713,149.945,4,4,4,1,6,3,5,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4,56225.75,10.091,10,1,0,65.404,132.513,3,3,3,3,4,4,4,4,0,0,0,0,0,0,1,0,1,0,1,1,1,0
0,63841.07,11.517,9,1,1,46.686,192.44,3,3,4,4,3,4,4,3,0,0,0,0,0,1,1,1,0,1,0,0,1,0
2,45913.33,9.219,9,0,0,67.502,275.134,3,3,4,5,4,4,2,4,0,1,1,0,1,1,1,1,0,1,1,0,1,1
4,25010.43,10.017,14,2,0,58.691,104.992,5,5,4,3,4,3,4,4,0,0,0,0,1,0,1,0,1,1,0,0,0,0
3,35053.31,10.982,16,1,0,67.713,142.516,3,4,5,3,6,2,2,5,0,0,0,0,1,0,1,0,1,0,1,1,0,1
1,69158.18,9.884,10,0,1,60.969,125.007,3,4,4,4,2,4,5,3,0,0,1,1,1,0,1,1,0,0,1,0,0,0
3,16276.54,14.763,8,2,0,59.99,229.993,5,4,5,4,3,3,5,5,0,0,0,1,0,1,1,1,1,1,1,1,0,1
0,43895.22,6.472,17,2,0,64.941,222.661,5,3,4,3,4,4,6,3,0,0,0,1,0,0,1,0,0,1,1,1,1,1
0,31570.14,8.554,15,0,0,51.381,107.482,3,3,3,3,4,4,3,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3,58783.8,9.06,12,2,1,60.13,119.957,4,5,4,3,4,4,3,3,0,0,1,1,1,0,1,0,1,0,0,0,1,0
1,42369.14,12.688,4,3,1,52.959,162.483,3,2,3,3,4,3,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,1
1,18386.57,9.699,11,2,0,70.285,217.484,4,3,3,4,3,3,3,3,0,0,0,1,0,1,0,1,1,1,1,0,0,1
4,28791.24,13.673,11,1,0,46.076,92.502,3,3,1,3,5,2,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,63881.41,10.812,13,0,0,70.453,117.469,4,5,4,4,4,5,5,3,0,0,1,0,0,0,1,0,1,1,0,0,0,0
3,52153.53,9.899,8,3,0,62.862,204.961,3,4,3,3,3,4,4,4,0,0,0,0,1,1,1,1,1,1,0,0,0,1
0,33067.37,9.674,14,0,0,68.349,172.458,3,4,3,3,4,3,2,4,0,0,0,0,1,1,1,0,0,1,1,0,1,0
3,15763.55,10.135,10,3,0,68.045,134.951,3,4,4,4,3,5,4,4,0,0,0,1,1,1,1,0,0,1,0,0,0,0
5,47832.37,7.752,17,2,0,51.194,94.973,4,4,3,4,4,3,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0
