Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,DummyChurn,DummyTechie,DummyContract,DummyPort_modem,DummyTablet,DummyInternetService,DummyPhone,DummyMultiple,DummyOnlineSecurity,DummyOnlineBackup,DummyDeviceProtection,DummyTechSupport,DummyStreamingTV,DummyStreamingMovies
2,38962.14,16.63,11,1,0,68.35,172.457,6376.193,3,4,4,4,3,5,4,5,0,0,0,1,0,0,1,1,0,0,0,1,0,1
10,30450.75,6.313,9,1,0,65.903,169.945,6034.62,4,4,5,4,2,4,3,3,0,0,1,1,0,1,1,1,0,0,0,0,1,0
1,63719.51,10.987,14,0,0,45.753,277.651,4563.265,4,3,5,3,4,4,3,4,1,0,0,0,0,1,1,1,1,1,1,0,1,1
2,16949.89,9.412,9,1,0,70.564,137.484,6360.393,3,3,4,3,4,3,4,5,0,0,0,1,0,0,1,1,0,0,1,0,0,0
2,91629.36,6.008,13,1,0,57.082,164.978,5545.727,3,3,3,4,3,3,4,4,0,0,0,1,1,0,1,0,1,1,1,0,0,1
0,51477.31,9.313,13,0,1,60.012,175.021,5447.179,3,4,5,2,4,4,4,3,0,0,1,0,0,0,1,1,1,0,1,1,0,1
1,24934.12,7.007,9,2,1,71.339,117.484,6100.344,3,3,3,3,5,3,3,4,0,1,0,1,0,0,1,0,1,0,0,0,0,1
1,17965.81,11.778,10,0,0,61.915,222.633,6069.414,4,4,5,2,3,2,3,3,0,1,1,0,0,0,1,1,1,0,0,0,1,1
2,28702.52,10.304,10,0,0,67.393,174.977,6387.155,3,3,4,4,4,3,3,2,0,0,0,1,0,0,1,1,0,0,1,1,1,0
6,4954.67,7.582,13,1,2,65.388,219.99,6084.158,5,5,6,3,3,3,4,2,0,1,0,0,0,1,1,1,1,1,1,1,1,0
0,20312.0,8.286,5,0,0,52.692,112.455,4224.558,2,2,3,4,2,3,4,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0
9,26492.19,9.644,8,4,0,68.021,147.456,6530.781,4,3,4,4,3,3,3,5,0,1,0,1,0,0,1,1,0,1,0,0,0,0
3,47909.78,9.603,11,1,0,44.685,124.961,4212.149,4,5,3,3,3,3,5,3,0,0,1,1,1,0,1,1,0,0,0,0,0,0
0,23995.11,15.171,11,0,0,64.594,235.156,6467.933,3,4,4,3,3,2,4,5,1,0,0,1,0,0,1,1,1,0,1,0,1,1
2,97871.03,5.09,15,1,0,62.843,94.973,5649.203,6,6,5,5,2,6,3,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,65978.69,10.301,10,2,0,65.114,162.468,6200.073,4,3,3,3,4,3,4,4,0,0,0,0,1,0,1,1,0,0,1,0,1,0
2,73093.52,5.607,13,1,0,66.75,169.938,5964.071,4,4,4,2,4,4,3,3,0,0,0,1,0,1,1,0,0,1,0,0,0,1
2,6736.05,3.753,12,1,1,62.277,139.979,5406.926,4,4,6,3,6,3,3,4,0,1,1,1,0,0,1,0,1,1,0,0,0,1
2,26865.42,16.54,13,0,0,48.402,214.966,4342.047,5,5,3,4,2,5,5,5,0,0,1,0,0,1,1,1,0,1,1,0,0,1
3,21303.64,7.192,16,0,0,61.659,200.146,5771.072,6,5,5,4,4,4,4,4,0,0,1,1,0,0,1,0,1,1,0,0,1,1
2,37885.62,9.18,15,1,0,64.024,162.461,5934.142,3,4,4,4,2,4,3,5,0,1,0,1,0,0,1,0,0,1,1,0,0,1
1,83201.51,7.618,13,0,2,58.475,175.021,5141.883,4,4,3,4,4,3,2,4,0,0,0,1,0,0,1,1,1,0,1,1,0,1
0,24188.41,9.341,11,3,0,62.773,114.998,5334.885,3,4,3,3,3,4,3,4,0,0,1,1,0,0,1,0,0,1,1,0,0,0
0,36205.76,8.396,11,2,0,49.119,152.462,4787.71,4,3,4,3,6,4,3,3,1,1,0,1,0,0,0,1,1,0,0,0,1,0
1,35791.81,4.538,19,2,1,65.443,172.444,5663.049,3,2,3,4,2,5,5,3,0,0,0,0,0,1,1,0,0,1,0,1,1,0
1,28757.7,15.126,10,0,0,61.096,252.638,5591.053,2,2,3,6,1,5,4,3,0,1,0,1,0,1,1,1,0,0,1,0,1,1
0,4263.18,10.197,11,0,0,60.551,162.471,5161.466,4,3,5,3,3,5,4,2,0,0,1,1,0,1,1,0,0,0,1,1,1,0
3,20178.71,6.552,18,3,0,54.083,92.488,4504.377,4,4,4,4,3,3,4,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,15721.08,6.215,9,1,1,43.737,212.642,4458.847,3,3,3,4,4,5,3,4,1,0,0,1,1,0,1,0,0,0,1,1,1,1
2,67619.72,7.505,15,0,0,65.363,197.517,5814.586,4,4,3,2,5,3,2,3,0,0,0,1,1,0,1,1,1,1,1,1,0,1
1,34759.58,6.23,8,2,0,38.849,117.487,3810.881,5,5,6,6,3,5,6,4,0,0,1,0,1,0,0,0,0,0,1,1,0,0
2,19948.12,5.53,15,2,0,36.196,112.455,3095.106,3,3,2,1,5,1,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,18305.22,9.316,11,3,0,61.456,162.465,5823.625,5,4,4,3,6,6,5,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2,19542.22,12.023,13,0,2,48.785,95.006,4170.086,5,4,5,2,4,5,3,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,7569.75,8.89,11,0,1,59.006,214.952,5227.515,4,5,4,3,4,4,3,5,0,0,0,1,1,1,0,1,0,1,0,1,0,1
1,47027.73,10.93,11,1,1,71.652,214.952,6309.32,3,4,3,3,4,4,4,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1
4,71899.67,11.886,10,2,1,41.097,172.474,3741.804,4,5,4,5,2,5,6,4,0,0,0,0,0,1,1,0,0,0,1,1,0,1
0,48733.51,9.355,15,0,1,70.685,152.466,5964.374,4,4,3,5,3,5,4,3,0,0,0,0,1,1,1,0,1,0,0,1,1,0
1,10199.44,10.815,16,1,0,66.823,137.498,5880.877,4,5,5,3,4,5,5,3,0,0,0,1,0,0,1,1,1,1,0,0,0,0
1,36559.57,8.269,9,2,0,59.305,137.468,5101.032,5,5,4,6,1,5,6,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0
3,31545.14,14.433,14,1,0,62.598,92.455,5712.521,3,3,3,3,4,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3971.37,9.071,12,0,0,62.276,147.46,5244.156,3,3,4,2,5,4,2,3,0,0,1,1,1,1,0,0,0,1,0,1,0,0
3,45795.23,5.834,13,0,0,65.066,184.978,5889.078,3,4,4,4,1,6,6,5,0,0,0,1,1,1,1,0,1,1,1,0,0,1
0,20213.18,12.461,11,2,1,64.341,104.992,5581.345,3,5,5,5,2,5,4,5,0,0,1,1,0,0,1,0,1,1,0,0,0,0
0,33674.02,12.181,10,2,1,52.305,242.633,4833.292,4,3,4,5,3,3,3,4,0,0,0,1,0,1,1,1,1,0,0,0,1,1
0,18852.52,11.364,9,0,1,48.733,174.974,4798.911,3,3,4,3,3,3,3,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1
1,28297.97,11.834,12,1,0,67.202,174.991,5878.968,3,3,4,4,3,2,4,2,0,0,1,1,0,0,1,1,1,1,0,1,1,0
0,58131.94,8.813,15,0,0,71.593,207.609,6230.543,4,5,3,1,5,3,3,4,0,1,0,1,1,1,1,0,0,0,0,0,1,1
0,41709.72,15.03,7,1,0,70.909,252.638,6555.68,4,4,3,2,7,3,2,4,0,0,0,1,0,1,1,1,0,0,1,0,1,1
1,36727.38,13.269,17,0,0,48.286,184.978,4354.211,3,3,2,3,3,3,3,4,0,0,0,1,0,1,1,0,1,1,1,0,0,1
0,36079.26,7.027,12,0,1,45.518,114.951,4114.665,5,3,4,4,3,2,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,40217.33,11.649,12,0,0,70.146,167.456,5873.63,3,2,2,3,4,3,4,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0
6,81455.87,9.461,11,0,1,71.204,245.175,6771.922,4,3,3,4,3,3,4,5,0,0,0,1,0,0,1,1,1,1,1,0,1,1
0,8855.67,10.522,16,2,0,56.703,275.134,5429.87,4,4,3,3,3,4,3,3,0,0,1,1,0,1,1,1,0,1,1,0,1,1
2,12705.84,14.649,18,2,0,67.102,252.638,6130.335,2,2,3,3,3,2,3,3,0,0,0,1,1,1,1,1,0,0,1,0,1,1
2,13846.51,16.678,12,2,0,65.126,187.656,5975.23,2,3,3,3,4,3,2,2,0,0,1,1,0,0,1,0,0,0,1,0,1,1
1,66525.58,8.693,8,2,0,58.858,252.624,5305.109,3,2,3,3,4,2,2,5,0,0,1,0,0,1,0,1,0,0,0,1,1,1
2,14008.49,9.365,10,3,0,63.825,144.961,5319.793,3,3,3,4,3,3,4,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0
10,57408.39,8.278,8,1,0,55.655,134.98,5019.797,4,3,5,4,3,5,4,4,0,0,0,1,0,0,1,1,0,1,0,0,0,0
1,60311.48,7.405,16,2,0,65.341,202.443,5614.068,4,6,3,5,4,4,4,4,0,0,0,0,0,1,1,1,0,1,0,0,0,1
3,27165.73,10.679,10,1,1,71.111,162.461,6683.353,3,2,2,2,4,2,2,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,28333.29,9.316,14,2,0,59.162,182.461,5155.774,5,5,3,4,4,5,4,3,0,1,1,0,0,1,1,0,0,1,1,0,0,1
4,116972.1,12.907,12,0,0,42.767,104.964,4014.851,4,4,5,3,2,5,4,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4,32595.47,12.061,10,0,0,71.744,192.44,6445.409,3,3,4,4,3,3,3,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0
1,82843.95,8.732,11,1,0,67.119,159.965,5885.872,2,3,3,4,3,3,3,5,0,0,1,0,0,1,1,0,0,0,1,0,0,1
4,9317.9,6.662,6,1,2,68.523,159.951,5900.607,3,4,3,4,4,3,4,3,0,0,0,0,1,1,1,0,0,0,0,1,0,1
4,59338.59,13.18,11,1,0,49.983,114.966,4393.579,5,4,5,3,3,5,4,3,0,0,1,1,1,0,1,0,0,0,0,0,0,1
3,73613.88,6.797,14,0,0,70.41,172.503,6066.799,2,2,4,3,3,3,3,3,0,0,0,1,0,0,1,1,0,0,1,1,0,1
0,15854.29,7.649,14,0,0,68.51,147.489,5654.807,3,2,4,4,2,4,6,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0
0,64949.07,11.907,12,1,0,70.459,159.965,5977.627,3,3,3,2,5,3,5,2,0,1,0,0,0,1,1,0,0,0,1,0,0,1
0,34326.31,11.166,5,1,0,57.547,162.454,5413.975,3,3,3,2,4,2,5,4,1,0,0,0,1,0,1,1,0,0,0,1,1,0
0,35478.83,9.216,14,0,0,70.837,104.963,5990.244,6,5,5,5,3,4,5,5,0,1,1,1,1,0,1,0,0,0,0,0,1,0
1,75193.8,10.132,15,2,0,64.682,172.456,5842.329,4,4,4,4,3,3,4,3,0,0,0,1,0,1,1,0,1,1,0,0,0,1
1,124590.0,11.637,10,1,2,52.252,159.935,4539.697,3,4,3,5,3,3,5,4,0,0,0,0,0,1,1,0,0,1,0,0,1,0
4,51630.71,4.453,9,2,1,41.363,255.142,4048.983,3,4,3,3,3,4,4,4,0,0,1,0,0,1,1,1,1,0,0,1,1,1
0,33975.64,7.382,13,0,0,57.429,220.115,5748.819,3,3,3,2,3,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,1
3,24689.6,4.446,10,0,0,67.871,102.475,5720.468,3,3,5,4,4,3,4,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,37709.27,13.647,11,0,0,57.34,207.475,5648.315,4,3,3,2,5,4,4,3,0,0,1,1,0,0,1,1,0,1,1,1,0,1
3,86921.8,11.991,20,0,0,48.711,182.461,4447.514,6,5,4,5,4,5,6,6,0,0,0,0,0,1,1,0,0,1,1,0,0,1
6,46561.38,8.703,9,0,0,65.195,127.46,5932.433,3,1,3,4,4,1,1,3,0,0,1,1,1,0,1,0,0,1,0,1,0,0
4,17781.91,12.071,17,0,1,63.472,137.47,5973.524,3,3,3,4,4,4,2,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4,48357.93,12.562,16,1,0,64.257,179.948,5671.161,4,3,2,3,2,4,4,3,0,0,0,1,0,1,1,1,0,0,0,0,0,1
1,37056.67,9.945,9,1,0,61.219,127.46,5643.207,2,2,3,2,4,3,4,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,22977.79,8.37,8,0,1,61.076,174.992,5422.03,4,4,3,3,3,3,3,4,0,0,1,1,0,1,1,0,1,0,1,1,0,1
2,128842.9,9.443,10,2,1,55.516,245.147,5546.415,4,4,5,3,4,6,5,5,1,0,0,0,0,0,0,1,0,0,1,1,1,1
3,16997.45,8.544,10,0,0,55.406,230.105,5298.247,3,3,4,2,4,4,4,3,0,0,0,0,0,1,1,0,0,1,0,0,1,1
0,88831.62,6.635,12,2,1,61.247,169.974,5386.676,3,3,4,4,3,3,3,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0
3,7163.05,11.897,14,1,1,62.682,197.484,6182.793,4,4,3,5,3,4,3,4,0,0,0,0,0,0,0,1,1,1,1,0,0,1
4,57437.15,9.355,13,0,1,59.331,169.974,5260.956,4,2,2,5,4,3,3,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0
1,26722.64,14.348,14,2,0,65.898,114.973,5593.2,3,2,2,5,2,4,4,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,35795.48,9.415,3,0,0,64.858,162.461,6135.908,3,4,3,3,4,5,4,2,0,0,0,1,0,0,1,0,0,1,1,0,0,1
1,58809.85,6.976,15,0,2,62.787,182.461,5569.126,5,4,4,3,4,3,3,5,0,1,1,1,1,1,1,0,0,1,1,0,0,1
1,23806.77,10.788,10,1,0,46.652,184.994,4286.838,3,2,3,3,4,5,4,2,0,0,0,0,1,0,1,1,1,1,0,1,0,1
0,69369.55,8.273,8,3,1,64.955,207.481,5777.625,3,4,3,3,3,4,3,4,0,0,1,1,0,1,1,1,1,1,1,0,1,0
1,43141.58,10.528,8,1,0,70.909,139.957,6127.202,4,4,4,5,3,3,2,2,0,0,1,1,0,1,1,0,1,0,0,0,1,0
1,4145.29,11.434,13,0,0,59.599,182.447,5312.348,3,3,2,3,3,2,4,4,0,0,0,1,0,1,1,0,0,1,0,1,0,1
0,51024.09,9.781,12,0,1,53.491,172.47,5200.589,3,4,4,4,3,5,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,30935.61,5.035,10,0,0,71.376,169.974,6129.317,4,5,3,4,2,5,5,6,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,58528.77,9.656,12,1,1,49.269,144.961,4088.429,5,5,4,4,4,2,3,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0
2,10589.06,15.354,6,0,1,52.272,237.655,5608.519,3,3,3,3,5,3,3,3,0,0,0,0,0,0,1,0,1,1,1,1,1,1
9,18732.06,7.14,11,1,0,71.536,127.474,6835.301,3,4,4,2,3,4,2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2,34685.97,10.262,16,1,0,47.62,162.471,4159.079,3,4,4,4,2,3,4,4,0,0,0,1,0,1,1,0,0,0,1,1,1,0
0,47735.26,12.508,13,0,1,58.656,220.132,5417.414,6,6,5,2,4,4,5,4,0,0,0,1,0,1,1,0,0,0,1,0,1,1
1,30216.55,19.016,13,1,1,50.954,255.166,4953.44,4,4,4,5,3,5,5,4,0,0,0,1,0,0,1,1,0,1,1,1,1,1
2,10759.62,13.185,12,0,1,41.884,242.633,4054.14,5,4,3,6,4,6,5,3,1,0,0,1,0,1,0,1,1,0,0,0,1,1
0,54540.21,13.982,11,0,0,62.806,137.469,5340.456,2,3,4,3,3,3,3,3,0,0,0,1,0,1,1,0,1,1,0,0,0,0
0,25293.87,8.546,13,1,0,43.506,230.105,4023.12,4,3,4,4,3,2,4,5,0,1,1,1,1,1,1,0,0,1,0,0,1,1
1,82302.01,12.033,8,0,0,47.291,214.966,4276.02,3,3,3,3,3,2,4,4,0,0,0,0,0,1,0,1,0,1,1,0,0,1
1,73803.96,13.259,13,1,0,70.899,214.966,6207.39,3,3,4,2,6,2,2,2,0,0,1,0,0,1,1,1,0,1,1,0,0,1
10,22730.72,7.737,9,0,1,55.886,172.458,5291.533,5,4,3,3,3,3,4,2,0,0,0,0,0,1,1,0,0,1,1,0,1,0
0,68058.4,9.652,12,2,1,57.52,252.638,5385.295,4,3,3,4,3,3,3,3,0,0,1,0,1,1,1,1,0,0,1,0,1,1
3,14817.47,7.55,7,2,0,69.47,235.159,6547.537,4,4,4,4,3,3,4,4,0,1,0,1,0,1,1,0,1,0,1,1,1,1
3,2680.5,12.166,11,1,0,71.843,162.494,6337.761,4,4,3,4,3,4,5,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1
2,43140.04,3.594,9,0,1,67.575,207.467,6026.666,4,5,3,4,3,4,5,3,0,0,0,0,0,1,0,1,1,1,0,1,1,0
2,73725.59,14.166,8,3,0,45.396,245.128,4967.376,4,5,3,3,3,4,2,4,1,0,0,1,1,0,1,1,1,1,0,0,1,1
1,27144.01,10.383,16,1,0,48.451,92.455,4324.605,3,3,4,3,3,5,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,93242.18,13.112,9,0,0,63.578,187.467,6092.612,4,4,3,4,4,3,5,4,0,0,0,0,0,0,1,1,1,1,0,1,1,0
0,34962.75,13.145,14,0,0,71.849,177.488,6678.821,4,4,4,3,3,3,2,4,0,0,1,0,0,0,1,0,1,1,1,1,0,1
1,62420.93,6.096,12,3,1,71.636,144.989,6686.415,2,2,2,4,4,3,4,4,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1,75451.72,10.565,9,0,0,61.631,252.624,5652.464,2,3,3,3,4,3,2,3,0,0,0,0,1,1,1,1,0,0,0,1,1,1
0,25259.64,11.91,7,3,0,56.22,162.53,4844.197,4,5,4,3,3,5,5,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0
3,38284.67,12.546,14,0,0,46.634,182.461,4271.126,4,4,4,3,4,4,4,4,0,0,0,0,0,1,1,0,0,1,1,0,0,1
0,61210.24,12.687,15,3,0,45.486,117.486,4129.319,5,5,5,4,3,6,5,5,0,0,1,0,1,0,1,0,0,0,1,0,1,0
0,61350.75,5.203,13,1,0,65.351,159.964,5630.09,3,3,3,3,3,3,4,3,0,0,0,0,0,0,1,1,0,1,0,0,1,0
9,56884.01,14.965,12,2,0,69.68,187.609,6806.914,2,2,4,6,3,5,5,4,0,0,0,1,1,0,1,0,0,0,0,0,1,1
0,52838.06,12.662,11,1,0,54.429,157.484,4491.178,2,3,3,4,3,2,3,4,0,1,0,1,1,1,1,1,0,0,1,0,0,0
3,24407.64,13.39,10,0,0,67.919,149.984,6018.467,3,2,3,5,4,4,4,3,0,0,1,1,0,0,0,0,0,1,1,0,0,1
1,44054.39,9.417,13,0,0,68.438,172.456,6130.458,1,2,2,2,6,1,3,2,0,0,1,1,1,1,1,0,1,1,0,0,0,1
3,58054.58,6.479,8,2,0,69.23,240.115,6260.192,3,3,4,2,4,5,2,3,0,0,0,0,1,1,1,1,0,0,0,0,1,1
10,50637.64,10.975,14,0,0,66.907,245.147,6916.235,2,2,2,6,2,3,4,4,0,0,0,1,0,0,1,1,0,0,1,1,1,1
3,121986.8,11.169,11,2,0,47.428,164.967,4715.546,5,4,4,4,3,3,4,4,0,0,0,1,0,0,0,0,0,1,1,1,1,0
0,84647.54,11.431,4,0,1,70.031,104.978,6258.957,5,6,4,3,5,6,3,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3,69911.65,13.309,16,0,0,71.339,220.132,6509.693,2,4,3,2,4,2,3,3,0,0,0,1,0,1,1,0,0,0,1,0,1,1
4,36844.26,12.873,17,0,0,39.357,194.988,3850.584,3,3,3,2,5,3,5,3,0,0,1,0,0,1,1,1,1,0,1,0,0,1
0,25875.88,11.125,8,2,0,51.397,210.105,5130.235,3,3,2,4,3,4,4,4,0,0,1,1,0,0,1,0,0,1,0,0,1,1
0,90621.46,11.886,11,0,0,60.472,172.456,5181.08,5,4,4,2,6,5,4,4,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1,26826.69,10.929,14,1,1,49.117,204.963,4563.363,3,5,4,3,4,4,5,4,0,0,0,1,1,1,1,1,0,1,1,0,1,0
1,10149.33,14.078,12,0,0,49.917,155.008,4620.12,2,3,4,1,4,2,4,3,0,1,1,1,1,0,1,0,1,1,1,1,1,0
1,11920.23,13.575,17,0,1,43.499,164.972,4300.054,4,4,5,1,5,4,2,2,0,0,1,0,0,0,1,1,1,0,0,1,1,0
4,27208.28,12.594,12,1,0,60.416,230.105,5495.764,3,3,5,4,3,5,1,3,0,0,1,1,0,1,1,0,0,1,0,0,1,1
1,51338.06,9.305,13,0,0,67.734,255.134,6699.369,3,3,2,4,3,2,3,5,0,0,0,1,0,0,1,1,0,1,1,0,1,1
0,17702.11,11.261,12,2,0,57.359,159.966,5233.297,2,3,3,4,3,4,3,3,0,0,0,1,0,0,1,1,0,1,0,1,0,0
4,43343.9,10.829,11,2,1,51.73,172.474,4744.535,4,4,4,3,3,4,5,5,0,0,0,0,0,1,1,0,0,0,1,1,0,1
4,38645.12,10.779,13,1,1,66.071,127.482,5753.259,3,3,4,3,4,3,5,3,0,0,0,1,0,1,1,0,1,0,0,1,0,0
2,49975.22,11.383,10,1,0,71.317,235.142,6821.29,3,3,3,5,2,4,2,3,0,0,0,0,0,0,1,1,1,0,0,1,1,1
3,75040.63,12.084,10,3,0,67.785,204.963,6139.348,4,3,3,3,4,3,4,4,0,0,1,1,0,1,1,1,0,1,1,0,1,0
0,44282.56,8.804,9,0,0,59.127,219.99,5338.376,3,4,4,3,4,2,4,3,0,0,0,0,0,1,1,1,1,1,1,1,1,0
4,18033.08,6.864,7,1,0,49.72,139.968,4553.522,4,4,4,4,4,2,3,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0
3,55474.57,10.584,14,2,0,66.273,194.97,5766.227,3,3,4,3,3,3,3,2,0,0,1,0,1,1,1,0,0,1,1,1,0,1
7,28147.43,13.186,13,0,0,56.786,232.638,5918.077,4,4,3,3,3,4,3,2,1,0,0,1,0,0,1,1,0,0,1,0,1,1
0,37631.87,9.014,15,1,0,66.546,152.456,6256.189,2,3,2,4,3,2,5,4,0,0,0,1,0,0,1,0,1,1,0,0,0,1
0,30834.89,13.85,17,1,0,70.618,159.979,6531.658,3,2,3,2,6,2,3,3,0,0,0,0,1,0,1,1,0,1,1,0,0,0
3,14549.37,13.634,14,0,0,51.982,182.461,4745.401,3,2,3,4,4,2,2,4,0,0,0,1,1,1,1,0,0,1,1,0,0,1
3,82749.1,15.509,11,0,0,68.18,182.468,6166.263,4,4,4,2,4,3,4,4,0,0,0,0,0,1,1,1,0,0,1,0,1,0
10,9043.82,11.48,15,0,0,55.839,144.989,5722.757,2,3,2,3,4,2,3,4,0,0,0,1,0,0,1,0,1,0,1,1,1,0
1,36569.31,9.202,13,1,0,50.773,137.498,4401.494,4,5,5,3,4,4,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
0,23962.0,10.607,14,1,1,61.878,127.442,5662.202,4,4,4,4,3,5,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,7729.12,4.869,16,2,1,55.923,124.964,4626.563,5,5,4,4,3,4,4,3,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,55132.91,9.57,13,0,0,70.224,117.487,6244.295,2,3,2,1,5,4,2,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3,33550.48,12.259,12,0,1,37.108,134.951,3281.794,3,3,3,3,5,3,3,4,0,0,0,1,0,1,1,0,0,1,0,0,0,0
3,10655.22,8.705,18,1,0,71.855,169.945,6342.816,3,3,4,5,1,4,4,5,0,0,1,0,0,1,1,1,0,0,0,0,1,0
1,16214.75,13.696,14,1,1,71.4,125.007,6083.032,3,4,4,4,5,2,2,4,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,37064.13,12.901,18,3,0,48.144,139.951,4524.488,3,2,2,5,2,4,3,4,0,0,0,1,1,0,0,0,0,0,0,1,0,1
3,16959.6,11.245,12,2,1,69.803,112.455,5797.577,3,4,3,3,4,4,3,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3,53102.99,14.437,9,1,1,62.909,245.146,5980.395,2,3,3,5,4,3,3,4,0,0,0,0,1,1,1,0,1,1,1,0,1,1
0,22871.51,15.761,11,0,0,52.383,192.47,4791.676,4,4,3,3,3,2,2,3,0,0,0,1,0,1,1,1,0,0,1,0,0,1
0,8934.54,9.529,13,0,1,55.495,217.484,5127.332,2,3,3,3,4,3,2,2,0,1,1,1,0,1,1,1,1,1,1,0,0,1
2,22328.75,7.513,11,0,1,57.659,177.494,5759.875,3,3,2,5,3,4,2,5,0,0,0,1,1,0,1,1,1,0,1,1,1,0
4,46018.62,12.462,15,2,0,70.503,172.457,6568.314,4,3,3,4,3,2,4,4,0,0,0,0,1,0,1,1,0,0,0,1,0,1
3,6063.08,6.784,12,0,0,63.569,222.65,5866.269,4,5,3,3,4,4,4,5,0,1,0,0,1,1,1,0,1,0,1,0,1,1
1,4824.09,3.05,3,1,2,48.206,117.472,4321.776,4,4,3,4,4,2,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3,8716.7,9.499,12,3,0,50.698,220.148,4917.704,3,2,2,4,4,3,4,3,0,1,0,0,1,0,1,1,0,0,0,1,1,1
4,57316.09,17.241,11,0,0,66.005,222.614,6410.876,1,2,1,3,5,3,2,3,0,0,0,1,0,0,1,0,0,1,0,1,1,1
1,65542.94,10.28,14,1,1,58.465,149.989,5104.379,3,2,3,3,1,3,3,4,0,0,1,1,1,0,1,1,1,0,0,0,0,1
0,47589.97,11.021,12,2,0,71.904,222.628,6944.851,3,3,3,2,3,4,4,5,0,0,0,0,0,0,1,0,0,1,1,0,1,1
2,18435.57,14.216,16,0,1,69.353,152.462,6553.156,3,3,3,5,2,3,3,3,0,0,1,0,1,0,1,1,1,0,0,0,1,0
0,20746.61,5.791,17,2,0,44.144,214.966,3990.636,3,3,3,4,4,2,3,2,0,0,0,0,1,1,1,1,0,1,1,0,0,1
1,38884.17,9.733,15,0,1,50.728,219.99,4791.332,5,5,5,4,3,5,4,3,0,0,1,0,1,1,1,1,1,1,1,1,1,0
1,62884.22,11.42,12,1,0,66.197,172.462,5748.631,4,5,4,4,3,4,3,4,0,0,0,1,0,1,1,1,1,0,0,0,1,0
0,23178.69,13.626,12,0,0,46.947,210.127,4471.005,3,3,3,2,2,3,3,3,0,0,0,1,0,1,1,0,1,0,0,0,1,1
1,46509.62,13.215,11,0,1,62.505,182.465,5510.771,3,4,5,3,4,3,3,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1
3,49597.04,7.224,13,0,2,67.698,117.472,5917.08,5,5,4,2,5,4,3,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0
0,29321.25,6.962,15,2,1,59.941,124.978,5143.299,3,3,2,4,5,2,4,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,5523.47,8.696,9,1,1,63.457,172.457,5792.098,2,3,2,3,2,3,4,3,0,1,1,1,1,0,0,1,0,0,0,1,0,1
0,41900.38,10.727,8,1,0,62.839,129.976,5499.616,4,3,3,4,3,4,3,4,0,0,0,0,1,0,1,0,1,1,0,0,1,0
3,41617.07,13.469,10,1,0,54.076,172.51,4893.438,3,4,4,2,4,4,2,4,0,0,1,0,1,1,1,1,1,0,1,1,0,0
