,Tenure,DummyStreamingMovies,DummyStreamingTV,DummyContract,DummyMultiple,DummyTechie,DummyInternetService,DummyDeviceProtection,DummyOnlineBackup,DummyPhone
3537,7.282,0,1,0,1,0,0,0,1,1
7907,56.098,0,1,0,0,1,0,1,0,1
3156,3.418,0,0,1,0,0,1,0,1,0
3326,1.787,1,1,1,1,0,0,0,0,1
4000,1.67,1,0,0,1,0,1,0,0,1
9955,60.073,0,0,0,0,0,0,0,0,0
853,5.111,1,0,0,1,0,0,0,0,1
8192,69.401,0,1,1,1,0,0,0,0,1
9543,56.824,0,0,0,0,1,1,1,0,1
7179,71.091,1,0,1,1,0,0,0,0,1
2258,12.515,1,0,0,0,1,0,0,0,1
53,1.553,0,1,0,1,1,1,0,0,1
6923,68.125,0,0,0,0,0,0,0,1,1
9478,60.099,0,1,0,0,0,0,0,0,1
2177,6.739,1,1,1,1,0,0,1,1,1
6290,60.637,1,0,1,1,0,1,1,1,1
6642,61.969,1,0,0,1,1,1,1,1,1
9509,53.29,0,0,0,0,0,0,1,1,1
3995,18.12,0,0,0,0,0,0,0,0,1
4715,9.261,0,0,0,0,0,1,0,0,0
3700,16.64,1,0,0,1,0,0,0,1,1
5091,63.243,0,1,0,1,0,0,0,0,1
9132,68.092,1,1,1,1,1,1,0,0,1
5697,71.406,1,0,1,1,0,1,0,1,1
2841,11.47,0,1,0,1,0,1,0,0,1
7798,54.42,0,1,1,0,0,1,1,0,1
1212,9.387,1,1,0,1,1,1,1,1,1
7764,67.786,0,0,1,0,0,0,0,1,1
8904,71.127,0,0,0,0,0,0,0,0,1
9410,66.65,1,1,0,0,0,0,0,1,1
3848,2.72,1,0,0,1,0,0,0,1,1
3994,17.302,1,0,0,0,0,0,1,0,1
9011,46.235,1,1,0,0,0,1,0,0,1
3591,2.022,1,0,0,0,1,1,0,0,1
8049,45.696,0,1,1,1,0,0,0,1,1
6924,56.47,1,0,0,1,1,0,0,1,1
515,13.179,1,1,0,0,1,0,0,0,1
8263,63.281,1,0,0,1,0,1,1,1,1
2709,1.5,0,0,1,0,0,0,1,0,1
356,5.388,1,0,0,0,0,1,0,1,1
6962,43.134,1,0,1,0,0,1,0,0,1
8118,50.026,1,1,1,1,0,1,0,0,1
5501,65.336,1,0,0,0,0,0,1,0,1
8721,67.698,0,1,0,0,1,0,0,0,0
3320,14.657,0,1,0,0,0,0,1,0,1
59,7.234,0,0,1,0,0,1,1,0,1
5439,52.792,0,0,1,0,0,0,1,1,1
281,1.586,0,1,0,0,0,0,0,0,1
9631,50.743,0,1,1,1,0,1,0,1,1
3348,1.823,1,1,1,0,0,0,1,1,1
1629,4.882,1,0,0,0,0,0,0,0,1
2782,6.307,0,0,0,0,0,0,1,1,1
8789,50.493,0,0,1,0,0,0,0,1,1
5148,58.898,0,1,1,0,0,0,1,0,1
8643,50.954,1,1,0,1,0,0,1,1,1
3575,4.107,0,0,0,0,0,0,0,1,1
7325,61.374,0,0,0,0,0,0,0,1,1
9380,56.406,1,1,0,0,1,0,0,0,1
1276,15.975,0,0,1,1,0,0,1,1,1
4047,14.716,1,1,0,1,0,0,1,1,1
1530,15.693,1,0,1,1,0,1,1,0,1
6991,59.798,0,0,0,1,0,0,1,1,1
805,13.552,1,1,0,0,0,1,1,1,1
1529,17.022,1,1,0,1,0,1,0,0,0
6854,68.166,1,0,0,0,0,1,1,0,1
8912,65.905,0,0,1,1,0,1,1,0,1
8241,55.296,0,1,1,0,0,1,0,1,1
5666,65.325,0,1,0,1,0,0,0,1,1
2691,17.28,1,1,0,0,0,1,1,1,1
5654,50.582,1,0,1,0,0,0,1,0,1
3054,3.679,0,0,1,0,0,0,0,0,1
1367,7.933,0,0,1,1,0,1,1,0,0
5406,43.417,0,0,0,1,0,0,1,0,1
8616,67.871,0,0,1,0,0,0,0,1,1
2464,11.497,0,0,0,1,0,0,0,0,1
0,6.796,1,0,0,0,0,1,0,1,1
9369,51.872,0,1,1,1,0,0,0,0,1
4568,14.417,0,1,0,1,0,1,0,0,1
6044,66.509,1,1,0,0,0,1,1,0,1
5072,68.223,0,1,0,0,0,0,1,0,1
176,8.85,0,1,1,0,0,0,0,0,1
1022,19.036,1,0,0,0,0,0,1,1,1
8964,56.052,0,1,1,1,1,1,0,0,1
8704,62.909,1,1,0,0,0,1,1,1,1
1286,10.342,0,1,0,0,0,0,0,0,1
7063,46.836,1,1,0,0,0,1,1,0,1
2409,15.416,1,1,1,0,0,0,0,0,0
5908,56.812,0,1,1,0,0,1,0,1,1
3008,5.787,1,0,1,0,0,1,0,1,1
5951,55.247,0,1,1,1,1,0,0,0,1
6543,40.879,1,0,0,0,0,0,1,1,0
2384,14.211,0,1,1,0,0,0,0,1,1
1348,9.317,0,1,0,0,1,1,1,0,1
5416,69.296,1,1,0,1,0,0,0,0,1
4275,5.321,0,0,0,1,0,1,0,0,1
6674,71.297,0,0,1,0,0,0,1,0,1
6440,67.55,0,1,0,0,0,0,1,1,0
532,8.65,0,1,0,0,0,1,0,0,1
9404,58.152,1,0,1,1,0,1,0,0,1
380,32.073,1,0,0,0,1,1,1,1,1
9505,53.378,0,0,0,1,0,0,1,0,1
3346,4.06,1,1,0,1,0,0,1,0,1
7133,65.616,0,0,0,0,0,0,0,1,1
2681,5.875,1,0,1,1,0,0,1,1,1
930,5.135,0,1,0,1,0,1,0,0,1
2626,5.151,0,1,0,1,0,0,1,0,1
2526,2.589,1,1,1,1,0,1,0,0,1
9949,52.627,1,1,1,1,0,1,0,1,1
9995,68.197,0,0,0,1,0,0,1,1,1
8611,70.837,0,1,1,0,1,0,0,0,1
1059,10.818,1,0,1,1,1,0,0,0,1
4176,9.102,0,0,0,1,0,1,0,1,1
7090,43.654,1,0,0,0,0,1,0,0,1
73,9.19,1,1,0,0,0,1,1,1,1
5972,49.607,0,1,0,0,0,0,0,0,1
3173,13.262,1,1,0,1,0,0,0,0,1
2604,5.457,1,1,1,0,0,0,1,0,1
7236,70.46,1,0,0,0,1,1,1,0,1
1252,14.07,0,0,1,1,0,0,1,0,1
4394,23.045,1,0,0,0,1,1,0,0,1
8820,62.789,1,1,0,0,0,1,1,1,1
1864,5.292,1,0,0,1,0,0,0,1,1
4603,11.303,0,0,0,1,1,1,1,0,1
8680,67.734,1,1,0,1,0,0,1,1,1
8580,62.598,0,0,0,0,0,0,0,0,1
9295,64.877,0,1,0,0,1,1,0,1,1
9364,67.138,0,0,0,1,0,1,0,1,0
1290,6.958,1,0,0,1,0,0,0,1,1
2995,10.724,1,1,0,1,0,0,0,0,0
4957,11.439,0,0,1,0,0,0,1,1,1
6648,60.295,1,1,0,0,0,1,1,0,1
455,4.992,1,1,0,0,0,0,1,1,1
6427,58.466,1,1,0,1,0,0,0,0,0
815,9.449,1,0,0,1,0,1,0,1,1
7614,62.301,0,1,0,1,0,1,0,0,0
2920,16.939,0,0,1,1,1,1,0,1,1
2638,1.734,1,0,0,0,0,1,0,1,1
9155,60.183,1,0,0,0,0,1,1,1,1
5672,71.042,1,1,0,1,0,1,0,0,1
3130,2.16,0,1,0,1,0,0,1,1,1
9874,67.905,0,0,0,0,0,1,1,0,1
8036,51.473,0,1,0,1,0,0,1,0,1
4700,4.582,1,1,0,1,1,1,1,1,1
2777,18.474,0,0,0,1,0,0,0,0,1
2222,13.317,0,0,1,0,0,0,1,0,1
8544,57.082,1,0,0,0,0,0,1,1,1
7097,69.141,1,1,0,0,1,0,0,1,0
7544,63.632,0,1,0,1,0,0,0,1,0
8159,64.646,1,1,1,0,0,1,1,1,1
5280,63.935,1,0,0,0,0,1,1,0,0
3719,7.116,0,0,0,0,0,1,0,0,1
9310,66.758,0,1,0,0,0,0,1,0,0
7523,60.457,1,1,1,0,0,0,1,1,1
5751,64.126,0,0,1,0,1,0,1,1,1
3873,9.622,0,0,0,1,0,1,1,1,1
1203,9.677,1,0,1,1,0,1,0,1,1
1405,2.288,1,1,0,1,0,0,1,1,1
1699,15.021,0,0,0,0,0,1,1,0,1
7823,67.258,0,1,1,0,0,1,0,0,1
6163,55.281,1,0,0,1,0,0,0,1,1
4718,2.246,1,0,0,0,0,1,1,1,0
9563,53.94,0,0,0,1,0,1,0,0,1
4878,6.094,0,1,1,0,0,0,0,0,1
5927,65.064,0,0,0,0,0,1,1,0,1
163,10.876,1,1,1,0,1,0,1,0,1
2047,6.645,1,0,1,0,0,0,1,0,0
6966,60.966,1,1,0,0,0,1,1,1,1
6342,66.995,0,1,0,0,0,0,0,0,1
3360,15.654,0,1,0,0,0,0,0,0,1
5294,66.919,1,0,1,0,0,1,1,0,1
8600,71.111,1,0,0,0,0,0,1,1,0
4118,12.649,1,1,0,0,1,0,1,0,1
5866,55.352,0,0,0,1,0,1,1,1,1
3412,7.556,0,1,0,1,0,0,0,0,0
5101,69.468,0,0,0,1,0,0,0,0,1
641,4.241,0,1,0,1,0,0,0,1,1
6750,71.124,0,1,1,0,0,0,0,1,1
1343,4.861,0,1,1,0,0,0,1,0,1
4480,11.306,0,1,0,0,0,1,1,0,1
888,13.041,1,0,0,1,0,0,1,1,1
3927,4.422,1,0,0,0,0,0,0,0,1
531,10.82,1,0,0,1,0,0,0,0,1
6031,58.43,1,0,0,0,1,0,1,0,1
8002,70.117,0,0,0,0,0,0,1,1,1
7483,54.985,1,1,0,1,0,1,0,0,1
7249,70.095,0,1,1,1,0,0,1,1,1
7875,70.393,1,1,1,1,0,0,0,0,1
1795,21.777,0,1,1,0,0,0,0,1,1
6784,53.339,1,1,1,0,0,0,1,1,1
9218,71.598,0,1,1,1,1,1,1,1,1
6028,61.99,0,0,0,1,0,0,0,1,1
2109,12.318,0,1,0,0,0,0,0,1,1
5681,57.494,0,1,0,0,1,0,1,0,1
3166,7.994,0,1,0,0,1,0,1,0,1
266,11.457,1,1,0,1,0,1,1,1,1
3763,4.86,1,0,0,0,0,0,1,1,1
811,29.106,0,1,0,0,0,0,0,1,1
360,6.101,1,1,0,1,0,0,0,0,1
1460,9.384,0,1,0,0,0,0,0,1,1
952,27.461,1,1,0,0,0,1,1,0,1
2160,12.096,1,1,0,1,0,0,0,0,1
1799,9.273,1,1,0,0,0,1,0,0,1
7468,50.115,0,0,0,0,0,1,0,1,1
8124,41.681,1,1,0,0,0,0,0,0,1
7000,66.37,0,1,0,1,0,1,0,0,1
3337,4.044,0,0,1,0,0,1,0,1,1
9708,51.97,1,0,0,0,0,0,0,0,1
5427,66.963,1,0,0,1,0,1,0,0,1
7711,67.707,0,1,0,0,0,0,0,1,1
6564,53.837,0,1,0,0,0,0,0,0,1
2100,5.459,0,0,0,1,0,1,1,0,1
8478,60.427,0,1,0,1,0,0,0,1,1
6724,63.004,0,0,0,0,1,0,1,1,1
5175,60.46,0,0,0,1,0,1,0,1,1
9258,64.571,1,0,0,1,0,1,0,1,1
4231,10.774,0,0,0,0,0,0,1,1,1
8959,69.727,0,0,0,0,0,1,1,0,1
2191,7.11,0,0,0,0,0,0,0,0,1
8403,68.975,0,1,1,1,0,0,0,1,1
3164,15.126,0,1,0,1,1,0,1,1,1
8466,62.698,1,1,1,1,0,0,1,1,1
9175,62.776,1,1,0,0,0,1,0,1,1
88,3.767,1,1,0,0,0,0,0,0,1
2324,19.758,0,0,1,0,0,0,0,0,1
8490,56.345,0,1,0,0,0,1,1,0,1
8012,68.785,0,1,1,0,1,0,0,1,1
3776,12.508,0,1,0,1,0,0,1,1,1
315,12.477,1,0,0,0,0,0,1,0,1
7758,61.203,0,0,0,0,1,1,1,1,1
3117,3.214,1,1,1,1,0,0,0,1,1
4618,9.614,0,0,0,1,1,0,0,1,1
2020,11.421,0,1,1,0,0,0,0,0,1
2002,13.296,0,1,0,0,0,1,0,0,1
2974,13.81,0,0,1,0,1,0,1,0,1
1275,6.819,1,0,0,1,1,1,1,1,1
7277,69.013,0,1,1,1,1,1,1,1,1
528,1.782,0,0,0,0,0,1,0,1,1
6188,58.799,1,1,1,0,0,1,1,0,1
4404,7.465,1,1,0,1,0,0,0,0,0
3598,8.642,1,1,0,1,0,1,1,0,1
5230,46.338,0,1,0,0,0,1,1,0,1
3681,8.809,0,1,0,0,0,1,0,1,1
1318,24.074,1,0,0,0,0,1,0,1,1
6743,64.167,1,1,0,0,0,1,0,0,0
7085,59.651,1,0,0,0,0,0,0,0,1
5778,70.239,0,1,0,1,0,1,0,0,1
3034,18.249,1,1,0,1,0,0,1,0,1
6383,49.262,0,1,0,0,0,0,0,0,1
4811,5.664,1,1,1,0,0,1,0,1,1
9322,71.27,0,1,0,0,0,0,0,0,1
1166,17.396,1,1,0,0,0,0,0,0,1
4725,12.793,0,1,0,0,0,0,0,0,1
9751,60.085,0,1,0,0,0,1,1,1,1
9332,37.367,1,0,0,0,0,1,1,0,0
6236,65.694,0,0,1,0,0,0,0,0,1
1222,6.862,1,1,0,1,0,1,1,0,1
6604,60.506,0,1,1,0,0,0,0,1,1
4943,3.595,1,1,0,0,0,1,0,1,1
4255,6.323,1,1,0,0,0,1,1,0,1
6883,69.264,1,0,0,0,0,1,1,1,1
1982,24.773,1,0,0,1,0,1,0,0,1
9328,44.734,0,1,0,1,1,0,0,1,1
4020,8.335,0,0,0,1,0,0,1,1,0
8563,49.119,0,1,0,1,1,0,0,0,0
3482,15.716,0,1,0,1,0,0,1,1,1
7066,55.788,0,0,0,1,1,1,1,1,1
1538,8.448,1,0,0,0,0,1,1,1,1
9834,57.563,1,1,1,1,0,1,0,0,1
2744,3.661,1,1,0,0,0,1,1,0,0
1553,1.455,0,1,0,1,1,1,0,1,1
7341,63.647,1,0,1,0,0,1,0,1,0
2817,4.848,0,0,0,0,0,1,0,1,1
9208,57.808,0,0,0,0,0,0,0,1,1
7960,45.76,1,1,1,0,0,0,1,0,1
8810,69.316,0,0,1,0,0,1,1,0,1
2381,7.75,1,0,0,0,1,0,0,0,1
5186,44.252,1,0,0,0,0,1,1,1,1
4526,1.693,0,1,1,0,0,0,1,1,1
3524,18.347,1,0,0,1,0,1,1,0,1
2629,13.82,0,1,0,0,0,1,1,0,1
7447,62.077,0,0,0,0,0,0,0,0,1
4123,6.468,1,1,0,1,0,0,1,0,1
9467,67.419,1,0,1,0,0,0,1,1,1
2766,4.6,1,0,0,1,0,1,0,0,1
1656,1.849,1,0,1,1,0,0,0,1,1
4818,25.767,0,1,0,0,0,0,1,1,1
7896,50.548,0,0,0,1,0,1,0,0,1
7743,69.887,0,1,0,0,0,0,1,0,1
1843,11.466,0,0,0,0,0,0,1,0,1
6842,56.324,0,0,0,1,1,0,0,1,1
3151,10.441,0,0,1,0,0,1,1,0,1
9761,70.401,1,0,0,1,1,0,1,0,1
3386,10.905,1,0,1,1,0,0,1,1,1
5046,56.369,1,1,1,1,0,1,1,0,1
4025,14.915,0,0,0,0,0,0,0,0,1
9606,71.536,1,0,0,1,0,0,1,1,0
426,11.699,0,0,0,0,0,1,1,1,1
4094,5.951,0,0,0,0,0,1,0,0,1
5574,62.21,0,1,1,1,0,0,1,0,1
1923,5.221,0,0,1,1,0,1,1,0,0
6223,57.873,1,1,1,1,0,0,0,0,1
9983,58.542,0,0,0,0,0,0,1,0,1
7054,70.427,0,0,0,0,1,1,0,1,1
8596,58.858,1,1,1,1,0,1,0,0,0
8683,66.071,0,0,0,0,0,1,0,0,1
6177,65.904,0,1,0,1,0,1,0,0,0
6898,51.955,0,0,0,1,1,1,0,1,1
2542,29.63,0,1,0,1,0,1,1,1,1
8185,70.038,0,0,0,0,0,1,1,0,1
3515,4.444,0,1,0,0,0,0,0,1,1
7031,51.382,0,0,0,0,1,1,0,0,1
9842,46.062,0,1,0,0,0,0,1,1,0
5807,51.227,0,0,1,0,0,0,0,0,1
4969,2.745,0,1,0,0,0,0,1,0,1
7019,56.027,1,0,1,1,0,1,0,1,1
6387,64.477,1,0,1,0,0,0,1,0,1
6156,63.998,0,0,0,1,0,0,1,1,1
9352,49.691,0,1,0,0,0,1,1,1,0
6548,47.234,1,1,0,1,1,0,1,1,1
7241,69.538,1,1,1,0,0,0,0,0,1
7363,59.976,0,1,0,1,0,0,1,1,1
7476,67.971,0,0,0,1,0,0,0,1,1
1841,2.111,0,1,0,0,0,0,0,1,1
5400,63.768,0,1,1,0,0,1,0,0,1
1209,1.375,0,0,0,0,0,0,1,1,1
474,9.494,0,1,0,0,0,0,1,1,0
3311,7.011,1,1,1,1,0,1,1,0,1
8407,54.838,1,0,0,0,0,0,1,1,1
8848,64.56,1,1,0,1,0,0,0,0,1
4596,21.268,0,0,0,0,0,0,0,1,1
3235,4.143,1,1,1,1,1,0,1,0,0
7656,71.521,1,0,0,1,0,1,1,0,1
9989,54.379,0,0,0,0,0,0,0,1,1
7448,67.651,1,0,0,0,0,1,1,0,1
5060,69.034,1,0,0,0,1,0,0,0,1
4407,6.98,1,0,0,0,1,1,0,0,1
131,2.73,1,0,0,0,0,1,0,0,1
5410,57.251,1,0,0,0,1,1,1,0,1
1341,8.637,1,1,0,1,0,1,1,0,1
2184,10.47,0,1,0,0,1,1,0,1,1
9277,57.641,0,1,0,1,0,0,1,0,1
8786,51.213,0,1,0,0,0,0,0,0,1
6728,58.84,1,0,0,0,1,1,0,0,1
9002,62.134,1,1,0,1,0,1,1,1,0
7946,70.843,1,1,0,1,0,1,1,0,1
247,12.736,0,0,0,1,0,0,0,1,1
9603,51.234,0,1,0,0,0,0,1,0,1
29,5.426,1,1,1,1,0,0,1,1,1
1119,1.215,0,0,0,0,0,0,1,1,1
5827,44.394,0,1,0,0,1,1,1,0,1
7570,60.694,1,0,0,1,0,1,0,0,1
7407,57.439,1,0,0,0,0,1,1,1,1
7573,48.058,1,1,0,1,0,0,1,1,1
4842,4.821,1,1,1,0,0,0,1,0,0
6171,71.654,0,1,1,0,1,0,1,0,1
5973,63.431,0,1,1,1,0,0,0,0,1
9273,52.95,1,1,0,1,0,0,1,0,1
9846,49.899,1,0,0,1,0,0,1,0,1
4666,4.946,0,1,0,0,1,0,1,0,1
633,14.284,1,1,0,0,1,1,1,0,1
8238,68.547,1,0,0,0,1,0,0,0,1
8152,44.597,0,1,1,0,0,1,0,0,1
4745,13.859,1,1,0,1,0,0,0,1,1
9286,48.664,1,0,1,0,1,0,0,1,1
868,8.791,0,1,1,0,0,0,0,1,0
4923,5.337,1,1,1,0,0,0,1,0,1
7165,66.689,0,0,0,1,0,1,0,0,1
7613,68.787,0,0,1,0,0,0,0,0,1
6119,57.549,1,1,0,1,0,0,1,1,1
4129,2.848,0,1,0,1,0,0,0,1,1
3559,9.298,0,1,1,1,0,1,0,0,0
2503,19.147,0,1,0,1,1,1,0,0,0
3567,19.14,1,0,0,1,0,1,0,1,1
4693,2.856,0,0,0,0,0,0,0,0,0
860,5.029,1,0,0,0,0,1,0,0,1
7785,63.86,1,0,0,1,0,1,0,0,1
4105,27.476,1,1,0,1,1,0,0,1,1
7218,61.112,0,1,0,1,0,0,0,1,0
4885,8.424,0,0,0,1,0,1,0,0,1
2310,12.772,1,1,0,1,0,0,1,1,1
2759,1.05,0,0,0,1,0,1,0,0,1
6975,68.962,1,0,0,0,1,1,1,1,1
848,7.162,0,1,0,0,0,0,1,0,1
1243,10.434,1,0,0,0,1,1,1,1,1
4713,7.896,0,1,0,0,0,0,0,1,1
5325,67.25,0,0,0,1,0,1,0,0,1
6502,68.554,1,0,0,0,0,0,1,0,1
6179,51.343,1,1,1,0,0,1,0,1,1
1180,30.036,1,0,0,1,1,1,0,1,1
3460,14.124,1,0,1,0,0,0,1,1,1
6493,59.925,1,0,0,0,1,1,0,0,1
2371,3.29,1,1,0,0,1,1,0,1,0
2,15.754,1,0,1,1,1,0,0,0,1
7174,61.725,0,1,0,0,1,0,0,0,1
4011,5.107,0,1,0,0,0,0,0,0,0
5572,64.481,1,1,0,1,0,0,0,0,1
6959,44.996,1,1,0,0,0,1,1,1,1
1048,2.018,0,1,0,0,0,0,0,1,1
5034,64.979,1,1,0,0,0,0,1,0,1
4491,7.042,0,0,0,0,1,0,1,1,1
9717,63.033,0,0,0,0,0,1,0,0,1
9054,66.422,1,1,0,1,0,0,0,1,1
3863,9.374,1,1,0,0,0,1,0,0,1
4810,3.942,0,0,0,0,0,0,0,0,1
2551,10.862,0,1,0,0,0,0,1,1,1
9943,71.496,1,1,1,0,0,0,1,1,1
2431,11.136,0,0,0,1,0,0,0,0,1
3797,4.636,0,1,0,1,0,0,1,1,1
8184,67.632,1,1,1,0,0,0,1,0,1
310,9.916,0,0,0,0,0,0,1,1,1
1618,11.808,0,0,1,1,1,0,1,0,1
1092,19.984,1,0,0,0,0,1,0,1,0
1940,3.637,1,1,1,1,0,1,1,0,1
6664,56.619,1,0,1,0,0,1,1,0,1
3825,10.527,0,0,0,1,0,0,0,0,1
5875,50.777,0,0,0,0,0,0,1,1,1
1229,12.747,0,0,0,1,0,0,1,1,1
6820,51.424,0,1,0,1,1,1,1,1,1
4855,15.163,1,0,0,1,0,1,1,1,1
1474,2.384,1,1,0,0,0,0,1,1,1
1733,1.663,0,0,0,1,0,1,0,0,1
2628,9.385,1,1,1,1,0,1,1,0,0
2622,8.474,1,0,0,1,0,0,0,0,1
7797,62.837,0,1,0,0,0,0,0,0,1
6459,67.619,1,1,0,1,0,0,0,1,1
4562,2.692,0,0,0,1,0,1,0,1,1
4349,8.153,0,0,0,0,0,1,1,0,1
9548,47.994,0,1,1,0,0,1,0,1,1
2834,12.3,0,1,0,1,0,1,1,0,1
3009,1.125,0,0,0,1,1,1,1,0,1
762,11.488,0,0,0,0,0,1,1,0,1
7444,71.201,1,1,0,0,0,1,1,0,1
5110,49.507,1,0,0,1,0,1,0,1,1
3890,15.393,0,1,0,0,0,0,0,0,1
6810,55.018,0,1,0,1,0,0,0,1,1
9389,71.718,0,1,0,1,1,0,0,0,1
9427,58.914,1,0,1,0,0,0,1,1,1
3314,6.908,1,1,1,0,0,1,0,1,0
3441,5.358,1,0,0,0,1,0,1,1,1
8874,63.535,1,1,0,1,0,0,1,0,1
6832,57.221,0,0,0,1,0,0,0,0,0
4959,18.831,1,0,0,0,0,0,1,0,1
991,6.241,0,1,1,0,0,1,1,0,1
914,4.173,1,1,0,0,0,0,1,1,1
9184,46.043,1,0,1,1,0,1,1,0,1
8377,52.567,1,1,0,1,0,1,0,0,1
9114,48.224,0,0,0,1,0,1,1,1,1
3654,4.837,0,0,1,0,0,0,1,0,1
9775,71.98,0,1,0,0,0,1,0,0,0
6864,61.135,0,1,0,0,0,1,0,0,1
7418,64.867,0,0,0,1,0,1,1,1,1
2484,9.0,0,0,1,1,0,0,1,0,1
3148,7.802,0,0,1,1,0,0,1,1,1
740,2.283,0,0,0,0,0,1,1,0,1
31,3.586,0,0,1,1,0,0,0,1,1
971,8.137,1,0,1,1,1,1,0,0,1
5839,62.18,1,0,1,0,0,1,0,1,1
3962,10.701,0,0,0,0,0,0,1,0,1
5560,43.295,1,0,0,1,1,1,0,0,1
1116,1.292,0,0,0,0,0,0,1,0,1
5805,58.914,0,1,0,1,0,1,0,1,1
156,7.984,1,1,0,0,1,0,0,0,1
7607,50.774,0,1,0,0,0,0,1,1,1
2467,11.613,1,0,1,1,0,0,0,1,1
831,1.44,1,1,0,1,0,0,0,0,1
5454,49.908,1,0,0,1,0,0,1,0,1
9027,69.391,1,0,0,0,0,0,0,0,1
2825,5.389,0,1,1,0,0,0,0,1,1
8694,55.839,0,1,0,0,0,0,1,0,1
9655,42.254,1,0,1,1,0,0,0,0,0
6460,55.75,0,1,0,0,0,1,0,0,0
6694,59.42,1,0,0,1,0,0,0,0,1
9115,57.27,0,0,0,0,0,1,0,1,1
7368,40.918,1,0,1,0,0,0,0,0,1
2044,2.051,1,1,0,0,0,1,0,1,1
1980,5.948,0,1,0,1,0,0,1,1,1
8441,66.74,0,0,0,1,0,0,0,0,1
2683,5.449,0,1,0,0,0,0,1,0,1
1346,7.913,0,1,0,0,0,1,1,1,1
2077,11.617,1,1,0,1,0,1,0,0,1
6687,68.691,1,1,0,0,0,1,0,1,1
3653,1.598,0,0,0,0,1,0,1,0,1
355,14.669,0,0,1,0,0,0,0,1,1
744,12.118,1,0,0,0,0,1,1,0,1
7193,53.772,0,1,1,0,0,0,1,1,1
9956,58.406,1,0,0,0,1,1,0,1,1
9036,68.227,1,1,0,0,0,0,0,0,0
723,14.716,0,0,0,0,0,0,0,0,1
1976,4.266,0,1,0,1,1,0,0,0,1
2955,16.128,0,0,0,1,0,0,1,1,1
4340,9.938,0,1,0,0,0,1,1,0,1
2214,6.281,0,0,0,0,1,0,0,0,1
5394,70.067,1,1,0,0,1,0,0,0,1
9767,50.719,1,0,1,0,1,1,1,1,1
3870,4.18,0,0,0,1,0,0,0,0,1
5842,61.852,1,0,0,1,0,1,0,1,1
1258,8.256,1,1,0,0,1,0,1,1,1
8277,71.679,1,1,0,0,0,0,0,1,1
746,4.304,0,0,0,0,0,0,1,0,0
5276,68.848,1,1,0,1,1,1,0,0,1
1867,14.456,0,0,1,0,0,1,0,1,1
6186,70.803,0,0,0,1,0,0,1,0,1
9154,62.624,1,1,1,0,0,0,0,1,1
265,23.793,1,1,0,1,0,1,1,1,1
9763,55.073,0,1,1,1,0,1,0,0,1
2428,15.074,1,1,0,1,0,0,0,0,1
3139,2.518,1,1,0,0,0,0,0,0,1
7698,71.374,1,1,0,0,0,0,0,0,1
4533,7.957,1,1,0,1,0,0,0,1,1
3062,8.288,0,1,0,1,1,0,0,0,1
9856,64.885,0,0,0,0,0,0,0,0,1
213,19.835,1,1,0,0,0,0,1,1,1
7826,70.675,0,1,0,0,0,0,0,1,1
5223,66.099,0,1,1,0,0,0,1,0,1
3947,13.252,0,0,0,0,0,0,1,1,1
2058,21.035,0,0,0,0,0,0,0,1,1
8086,65.687,0,0,0,1,1,1,0,1,1
6451,70.72,0,1,0,1,0,0,0,1,1
3711,11.703,0,1,0,0,0,0,0,0,1
2904,5.67,0,0,0,0,1,0,0,0,1
4922,22.397,1,1,0,0,0,0,0,0,1
3838,2.772,1,1,0,1,0,0,0,1,1
7382,54.285,0,1,0,1,0,1,0,0,1
8306,66.295,0,0,0,0,0,1,0,1,1
3136,9.373,1,0,0,0,0,0,1,1,1
284,11.623,1,1,0,1,1,0,0,1,1
95,4.673,1,1,0,0,0,1,1,1,1
1880,18.372,0,1,0,1,0,1,1,1,1
7027,38.257,1,1,0,1,0,0,0,0,1
7850,66.012,1,1,0,0,1,0,1,1,1
7859,41.328,1,1,0,1,1,1,1,1,1
2280,4.583,0,1,0,1,0,1,1,1,1
5536,65.412,1,0,0,1,1,0,1,1,1
2521,9.304,1,0,0,1,0,0,1,0,1
3613,2.369,0,1,0,0,0,1,0,1,1
7333,56.565,1,0,0,0,0,0,1,0,1
9597,60.309,0,0,0,0,0,0,0,0,1
2003,2.106,0,0,0,0,0,0,1,1,1
5346,67.976,1,0,0,0,0,0,1,0,1
3932,8.92,0,0,0,0,0,0,0,1,1
4578,4.439,1,0,0,0,0,1,1,1,1
8235,47.378,0,1,0,0,0,1,1,0,1
5917,41.92,1,1,0,1,0,1,1,1,0
4416,16.276,0,1,0,1,0,0,1,1,1
6353,60.487,0,1,0,1,0,1,1,0,1
3217,15.513,1,0,1,1,1,0,0,1,1
9556,67.261,1,0,0,0,0,1,1,0,1
4333,12.703,0,1,0,0,0,1,1,0,1
1003,16.466,1,1,0,1,0,0,1,1,1
6853,61.865,1,0,0,1,1,1,0,1,1
9357,58.546,0,0,1,1,0,0,0,0,1
6601,56.243,1,1,1,0,0,1,1,1,1
5295,58.735,1,1,1,1,0,1,0,0,1
8492,71.994,1,0,0,1,0,1,1,0,1
2507,17.821,0,1,0,0,1,0,0,0,1
9134,55.847,0,0,1,1,0,0,1,0,1
1184,5.958,1,1,0,0,0,0,0,1,1
1259,5.174,0,0,0,0,0,0,0,0,1
